,ScoutId,MatchKey,Alliance,DriverStation,TeamNumber,Preloaded,AutoGrid,AutoMissed,Mobile,AutoAttemptedCharge,AutoChargingState,AutoNotes,TeleopGrid,TeleopMissed,TeleopNotes,EndgameAttemptedCharge,EndgameFinalCharge,FinalChargeTime,EndgameNotes,Disable,Tippy,DefenseTime,DefenseRating,DriverRating,RatingNotes
559,Joshua,qm85,blue,2,5990,true,9H,1.0,1.0,None,,attempted double auto,3H|4H|6H|7H|8H|9M,0.0,Bumps into teammates while traversing field Takes some time to score,Engage,Dock,6,,0.0,0.0,20.0,3.0,4.0,Sloppy driving
560,paul,qm85,blue,3,6657,true,5H,0.0,1.0,Engage,Engage,,2M|5M|8M|8H,2.0,,None,,,,0.0,0.0,0.0,0.0,0.0,
561,aarav,qm85,red,1,1156,true,,0.0,1.0,Engage,Engage,,8M|5M|5H|2Lcube|2M,0.0,,None,None,,,0.0,0.0,0.0,0.0,4.0,
562,Adrian and Agneya,qm85,red,2,1538,true,8H,0.0,1.0,None,None, | ,9H|7H|6Lcone|6H|5Lcone|4M|3M|3H|1H,0.0, | ,None,None,, | ,0.0,0.0,0.0,0.0,5.0, | 
563,darren,qm85,red,3,7617,true,1M,0.0,1.0,None,,failed 1+1,9M|7M|6M|2H,1.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,2.0,
564,Joshua,qm86,blue,2,1629,true,2M,0.0,1.0,None,,,1M|1H|7H|9M|9H,0.0,Could have gotten much more cycles if not for teammates taking way too long to intake and score,Engage,Dock,10,Teammate fell off ,0.0,0.0,20.0,2.0,5.0,Very good team held back by teammates
565,paul,qm86,blue,3,4419,true,6H,0.0,0.0,Engage,,,3Lcone|3H|4Lcone|4H|5H|8M,1.0,,Engage,None,,,0.0,0.0,0.0,0.0,4.0,
566,Eckart,qm86,blue,1,6909,true,2H,0.0,1.0,None,None,,5M|8H,0.0,,Engage,None,,Tipped over at the end,0.0,1.0,0.0,0.0,2.0,
567,aarav,qm86,red,1,2642,true,9H,0.0,1.0,None,,,7H|4H|3H|2H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
568,Agneya and Adrian,qm86,red,2,4329,true,5M,0.0,1.0,Engage,Engage, | ,8M|6M|5M|5H|4M,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,4.0, | 
569,darren,qm86,red,3,8847,true,2Lcube,0.0,1.0,None,,,6Lcube|5Lcube|4Lcube|3Lcube|1Lcube,0.0,stopped in middle of field for a bit,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
570,Eckart,qm87,blue,1,1023,false,1M,0.0,1.0,None,None,Missed cube pickup,4Lcone|4M|6M|7M|8Lcube|8M|9Lcube|9M,0.0,,Engage,Engage,2.3,,0.0,0.0,0.0,0.0,5.0,
571,paul,qm87,blue,3,2992,false,8H|9Lcone,1.0,1.0,None,,,1H|2Lcone|2H|3M|3H|4M|4H,1.0,,None,,,,0.0,0.0,0.0,0.0,3.0,
572,Joshua,qm87,blue,2,3767,false,5M,0.0,1.0,Engage,Engage,,3Lcone|5M|5H|6H|7H|9H,1.0,Claw intake major weakness to defense| but extremely good cycling rate ,Engage,Engage,5,,0.0,0.0,20.0,3.0,5.0,Very good driving skills 
573,Agneya,qm87,red,2,1746,true,2H,0.0,1.0,None,None,,9H|8Lcube|7M|7H|6H|5H|4H|3Lcube,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,5.0,
574,aarav,qm87,red,1,3932,false,,0.0,1.0,None,,,9H|8M|7H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
575,darren,qm87,red,3,7072,true,8M,0.0,1.0,None,,,8Lcube|6Lcube|4Lcube,1.0,missed low cube cuz cube bounced out,Engage,Engage,,,0.0,0.0,0.0,0.0,2.0,
576,Eckart,qm88,blue,1,5804,false,4H,0.0,1.0,Engage,Engage,,3Lcube|4H|5Lcube|7H|8Lcube|9Lcube|9M|9H,0.0,Did not secure the last link for RP even though could have,None,Park,,,0.0,0.0,0.0,0.0,4.0,
577,paul,qm88,blue,3,6606,true,,0.0,1.0,None,,,2Lcube|2H|3Lcube,2.0,,Engage,Engage,5,,0.0,1.0,0.0,0.0,1.0,
578,aarav,qm88,red,1,11,false,8H,0.0,0.0,None,,,9Lcube|5M|4M|3H|2Lcube|2H,0.0,,Engage,Engage,,,0.0,0.0,20.0,4.0,5.0,
579,Agneya,qm88,red,2,955,true,4H,0.0,1.0,None,None,,9H|6H|5H|4Lcube,1.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
580,pail ,qm89,blue,3,2960,true,5H,0.0,1.0,Engage,Dock,,1H|2H|3Lcube|5M|8Lcube,1.0,,None,,,,0.0,0.0,0.0,0.0,2.0,
581,Joshua,qm89,blue,2,5553,true,2H,0.0,1.0,None,,Starts way inside robot for auto| when it could have started in their gripper| not sure why they did that as it wasted 5 seconds at the start,1H|2M,0.0,Disabled after a heavy ram| swiveling arm makes it easier to use robot but it is vulnerable to rams,None,,,,1.0,0.0,0.0,0.0,2.0,Takes way too long to score with swivel claw
582,Eckart,qm89,blue,1,7285,true,7M|8M,0.0,1.0,None,None,Missed cube pickup,4M|6M|6H|7H|8Lcone|9Lcone|9M|9H,0.0,,Engage,None,,Got stuck on the side of charging station,0.0,0.0,0.0,0.0,5.0,
583,darren,qm89,red,3,1501,true,2M|1H,0.0,1.0,None,,,9Lcone|9M|8M|7M|7H,0.0,intake from single sub,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
584,Agneya,qm89,red,2,3003,true,4H|3Lcone,0.0,1.0,None,None,,5M|5H|2H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
585,aarav,qm89,red,1,5006,false,,0.0,1.0,None,,,5H|4H|3H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
586,Shashwat,qm9,blue,2,1836,false,1Lcube,1.0,1.0,None,None,,2Lcube|3Lcube|4Lcube|5Lcube|6Lcube|7Lcube|8Lcube,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,3.0,
587,Nikhil,qm9,blue,1,4522,true,8Lcube|9Lcone,2.0,1.0,None,,,1H|3H|4M|4H|6H|7H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,3.0,
588,sarah,qm9,blue,3,5135,true,5H,0.0,1.0,Engage,Engage,,1Lcube|2M|2H|5M|8Lcube|8M|8H,2.0,,Engage,Engage,8,,0.0,0.0,0.0,0.0,0.0,
589,Sydney,qm9,red,1,1746,true,2H,0.0,1.0,None,None,,5M|4H|3H|2Lcube|2M|1Lcube|1M|1H,0.0,,Engage,Engage,5,,0.0,0.0,0.0,0.0,4.0,
590,alexander,qm9,red,3,3039,true,9H|8H,0.0,1.0,None,None,,9Lcone|9M|9H|9H|8Lcube|8M|7Lcube|7M|7H|6Lcube|6H|4Lcone,0.0,,None,None,,,0.0,0.0,0.0,0.0,4.0,
591,Eckart,qm90,blue,1,4145,true,,0.0,1.0,None,None,Failed releasing cone ,1H|3H|7M|7H|8M|9M|9H,0.0,,Engage,Dock,1.2,,0.0,0.0,0.0,0.0,4.0,
592,paul,qm90,blue,3,4944,true,6H,0.0,1.0,Engage,Engage,,2Lcone|2M|2H|3Lcube,1.0,,Engage,Dock,,,0.0,0.0,0.0,0.0,2.0,
593,darren,qm90,red,3,1757,true,6H,0.0,1.0,Engage,None,got stuck returning onto charge station,9M|8Lcube|7M|7H|6M|2M|1M|1M,1.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
594,aarav,qm90,red,1,3572,false,8H,0.0,0.0,None,None,,1M|1H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
595,Agneya,qm90,red,2,4522,true,2H,0.0,1.0,None,None,,7Lcube|6Lcube|5Lcube|5M|5H|4M|4H|3H|2H|1Lcube,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,5.0,
596,Joshua,qm91,blue,2,8717,true,8H,0.0,1.0,None,,,1Lcube|2Lcube|4Lcube|5M|8M,2.0,,Engage,Engage,7,,0.0,1.0,20.0,1.0,0.0,
597,paul,qm91,blue,3,9126,true,,1.0,1.0,None,,,1Lcube|2Lcube|2M|2H,1.0,,Engage,Engage,3,,0.0,0.0,0.0,0.0,2.0,
598,darren,qm91,red,3,4143,true,2Lcube|2H|1H,0.0,1.0,None,,,9M|9H|8Lcone|7M|7H,0.0,cone got completely stuck in robot,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
599,aarav,qm91,red,1,4909,false,,0.0,1.0,Engage,Engage,,3H|1M|1H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
600,Joshua ,qm92,blue,2,179,true,7Lcone,1.0,1.0,None,,,1H|3H|4H|6H|7H|8H|9H,0.0,Insane cycle rate,Engage,Dock,15,Teammates had maneuvering issues| couldnt drive easily,0.0,0.0,40.0,3.0,5.0,Defense is more focused to delay then stop| sticks to cycling routes
601,paul,qm92,blue,3,4905,true,5H,0.0,0.0,None,,,,0.0,half of west coast drive train wasnt working,None,,,,0.0,0.0,0.0,0.0,1.0,
602,sarah,qm92,blue,1,6431,true,,0.0,0.0,None,None,,,0.0,,Engage,Park,,,0.0,0.0,100.0,1.0,1.0,
603,Agneya,qm92,red,2,5665,true,8H,0.0,1.0,None,None,,9H|4H|1Lcone|1H,2.0,bad at aligning cones to nodes ,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
604,Olivia,qm93,blue,1,900,true,4H,0.0,1.0,Engage,Engage,,6M|7Lcube|7H|8Lcube|8M|9Lcone|9M,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
605,Sophia T,qm93,blue,2,3039,true,8H|9H,0.0,1.0,None,None,,2M|4Lcone|5Lcone|5M|5H|6M|6H,0.0,only intakes from ground,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
606,Abhimanyu Ghosh,qm93,red,1,8592,true,3H|2H,0.0,0.0,None,None,,2Lcube|1H,0.0,,None,None,,,1.0,0.0,0.0,0.0,2.0,
607,Sydney,qm93,red,3,9030,true,8H,0.0,1.0,None,None,,9Lcube|8Lcube|8M|5M,0.0,,None,Park,,,0.0,0.0,0.0,0.0,2.0,
608,Adrian,qm93,red,2,9062,true,5Lcone,0.0,1.0,Engage,Engage,,7Lcube|6Lcube|3Lcube,1.0,,Engage,Dock,11.3,,0.0,0.0,0.0,0.0,0.0,Launches cubes slowly
609,paul and paul,qm94,blue,3,2642,true,7H,0.0,1.0,Engage,Engage, | ,1H|4M|4H|6M|6H,0.0, | ,Engage,Engage,,tipped in charge station | ,0.0,0.5,0.0,0.0,1.0, | 
610,Olivia,qm94,blue,1,7617,true,5H,0.0,1.0,Engage,Dock,,2M|5M|7Lcone|8Lcube|8H|9Lcone|9H,0.0,,None,,,,0.0,1.0,0.0,0.0,2.0,
611,Sophia T,qm94,blue,2,8015,true,1Lcone,0.0,1.0,None,None,,2Lcube,0.0,stopped moving in the beginning of the match while trying to score a cube in a hybrid node. problem with drivetrain (?) but intake still worked,None,None,,,0.0,0.0,0.0,0.0,0.0,
612,Adrian and Rachel,qm94,red,2,3538,true,2Lcube|2M|1Lcone,0.0,1.0,None,None, | ,6H|4H|3Lcone|3M|3H|2H|1H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,4.5, | 
613,Sydney,qm94,red,3,4069,true,8H,0.0,1.0,None,None,,9M|9H|8M|7M|7H,0.0,,None,Park,,,0.0,0.0,0.0,0.0,0.0,
614,Abhimanyu Ghosh,qm94,red,1,4329,true,5H,0.0,0.0,None,Dock,,3M|1M,1.0,,None,None,,Collided with a several things,1.0,0.0,0.0,0.0,2.0,
615,Olivia,qm95,blue,1,5172,true,5M,0.0,0.0,Engage,Engage,,5Lcone|6Lcube|7Lcube|8Lcone|9Lcube,0.0,they took a long time to get piece from single substation ,Engage,Dock,,,0.0,0.0,0.0,0.0,2.0,
616,Sophia T,qm95,blue,2,5338,true,9H,0.0,1.0,None,None,,4M,0.0,struggled to score high cone nodes| ended up scoring mid cone instead,Engage,Park,,,0.0,1.0,0.0,0.0,0.0,
617,paul,qm95,blue,3,6909,true,2H,0.0,0.0,None,,,1Lcube|2M,0.0,,Engage,,,,0.0,0.0,0.0,0.0,1.0,
618,Abhimanyu Ghosh,qm95,red,1,3218,true,1H,0.0,0.0,None,,,5Lcube|3M|3H|2M|2H|1M,0.0,,None,Engage,,Able to shoot behind charge station. ,0.0,0.0,0.0,0.0,0.0,
619,Adrian,qm95,red,2,3940,true,5H,0.0,1.0,Engage,None,Charge station was bad,8Lcube|6H|5Lcube|4H,0.0,,Engage,Engage,9.1,,0.0,0.0,0.0,0.0,4.0,
620,Sydney,qm95,red,3,4099,true,9H,2.0,1.0,None,None,,9Lcube|8Lcube|8M|8H|7Lcube|7H|5Lcube|4Lcube|2Lcube,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
621,paul,qm96,blue,3,503,false,2M,0.0,1.0,None,,,1Lcone|1M|1H|2H|3Lcube|3M|3H,0.0,,Engage,Engage,2,,0.0,0.0,0.0,0.0,4.0,
622,Sophia T,qm96,blue,2,6606,true,,0.0,1.0,None,None,,8H,0.0,dropped a cube while intaking from the double substation| fell over while trying to engage charge station,Engage,None,,,0.0,1.0,0.0,0.0,1.0,extremely tippy| has to stop every couple seconds to prevent from falling over
623,Olivia,qm96,blue,1,7072,true,5M,0.0,1.0,Engage,Engage,,1Lcone|4Lcube|6Lcube|7Lcube|8Lcube|9Lcube,0.0,,None,None,,,0.0,0.0,0.0,0.0,3.0,
624,Sydney,qm96,red,3,1156,true,4M,0.0,1.0,Engage,Engage,,9M|8M|8H|7Lcone|6M|5M|5H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
625,Agneya and Adrian,qm96,red,2,1836,true,9Lcube|8M|8H,0.0,1.0,None,None, | ,6Lcone|6M|5Lcone|5M|5H|4Lcone|4M|4H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.5, | 
626,5804,qm96,red,1,5804,true,7H|6Lcone,0.0,0.0,None,None,,7H|6H|4H|3H|2H,0.0,,None,Park,,,1.0,0.0,0.0,0.0,0.0,Able to grab and drop cones quickly and accurately
627,Sophia T,qm97,blue,2,955,true,5Lcube|6H,0.0,1.0,Engage,Engage,,4M|4H|5H|7Lcone,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,
628,Olivia,qm97,blue,1,1023,true,9M,1.0,1.0,None,,,1Lcone|1M|3M|5M|6M|7M|8Lcone|8M,0.0,Almost tipped over after bumping into fence,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,
629,paul,qm97,blue,3,6817,true,2M,0.0,1.0,None,,,,0.0,,Engage,Engage,8,,0.0,0.0,100.0,1.0,1.0,
630,Abhimanyu Ghosh,qm97,red,1,177,true,2Lcube,1.0,0.0,None,None,,3M|3H|2M|1H,1.0,,None,Engage,,,0.0,0.0,0.0,0.0,0.0,
631,Sydney,qm97,red,3,5006,true,4H,0.0,0.0,Engage,Engage,,9H|7H|6H|2H|1M,0.0,,None,Park,,,0.0,0.0,0.0,0.0,0.0,
632,Adrian,qm97,red,2,8016,true,8H,0.0,1.0,None,,,6M|5Lcube|5H|4M,0.0,,Engage,Engage,2.5,,0.0,0.0,0.0,0.0,3.0,
633,Olivia,qm98,blue,1,1538,true,8H|9H,1.0,1.0,None,,cone fell on the mid row ,1M|3H|4M|4H|7M|7H|8Lcone|9Lcone|9M,0.0,,Engage,Dock,,,0.0,0.0,0.0,0.0,5.0,
634,Sophia T,qm98,blue,2,7285,false,2M|3M,0.0,1.0,None,None,,1M|4M|4H|5H,2.0,can easily climb the charge station,Engage,None,,was pushed off the charge station by 1538,0.0,0.0,0.0,0.0,4.0,
635,paul,qm98,blue,3,9023,false,5M,0.0,1.0,Engage,Engage,,,0.0,,Engage,,,,0.0,1.0,80.0,3.0,2.0,
636,Abhimanyu Ghosh,qm98,red,1,3572,true,8M,0.0,0.0,None,,,3M|3H|2M|1M,2.0,,None,Engage,,,0.0,0.0,0.0,0.0,4.0,
637,Adrian,qm98,red,2,4419,true,1M|1M|1H,0.0,1.0,None,,,6Lcube|6M|6H|5M|4M|4H|2H|1M|1M,0.0,,None,,,,0.0,0.0,0.0,0.0,4.0,
638,Arav and Owen,qm99,blue,2,1746,true,2H,0.0,1.0,None,None, | ,1H|3H|4H|6M|8Lcone,0.5, | ,None,None,, | ,0.0,0.0,10.0,0.5,4.0, | 
639,Ryan Zhao and Joshua,qm99,blue,1,6657,true,5M,0.0,1.0,Engage,Engage, | ,2Lcube|3Lcube|5Lcube|8Lcube,0.0,pretty solid hybrid | Good cycle speed and focus on scoring,Engage,Engage,, | Double ,0.0,0.0,0.0,0.0,2.0, | 
640,Aran,qm99,red,1,3003,true,5Lcube,1.0,1.0,None,None,,3H|2M|1Lcone|1M|1H,1.0,,Engage,Dock,,,0.0,0.0,0.0,0.0,0.0,
641,Amogh,qm99,red,2,4663,true,,0.0,0.0,None,,,9M|7H|6H|4H,0.0,,Engage,Park,,,0.0,0.0,0.0,0.0,2.0,
642,Abhimanyu Ghosh,qm99,red,3,8808,true,,1.0,0.0,None,None,,8M|8H|5M|5H|2M|1M|1M,0.0,,None,Engage,,,0.0,0.0,0.0,0.0,0.0,Focused only on cubes
643,sarah,qm102,red,3,11,true,4H,0.0,true,Engage,Engage,,8M|7Lcone|7H|6Lcone|6M|6H|5H,3.0,,None,Park,,,false,false,0.0,0.0,4.0,
644,Rachel,qm102,red,1,2992,true,9H|8H,0.0,true,None,None,,3M|3H|2M|2H|1M|1H,1.0,,Engage,Engage,2,,false,false,0.0,0.0,0.0,
645,Suzy,qm101,red,3,3767,true,5H,0.0,false,Engage,Engage,,9M|7M|7H|3M|2M,0.0,,Engage,Engage,20,,false,false,0.0,0.0,4.0,Avoided defense well
646,Nikhil,qm116,blue,1,3218,true,1H|2H,0.0,true,None,None,,5Lcube|7M|8Lcube|8M|8H|9Lcube|9M|9H,0.0,Can score cubes fast with shooter and put into community,Engage,Engage,,,false,false,40.0,4.0,5.0,Can maneuver well around teammates 
647,Alexander,qm103,red,3,4143,true,8M|8H|7H,0.0,true,None,None,,9M|9H|7Lcone|7M|5M|4M|3M,0.0,Noticed 5135 was defending too close so they bumped into them on purpose to cause a foul. They did this twice,Engage,Engage,,Triple Engage,false,false,0.0,0.0,5.0,
648,Abhimanyu Ghosh ,qm91,blue,1,3478,true,4H,0.0,false,None,Engage,,4M|5H|6M|6H|7M|7H|8Lcube|9M|9H,0.0,,None,Park,,,false,false,0.0,0.0,0.0,
649,sarah,qm92,red,1,5135,true,2H,0.0,true,None,,,7H|5H|4Lcone|3H|2M|1M|1M,1.0,,Engage,Engage,2,,false,false,0.0,0.0,0.0,
650,Rachel,qm92,red,3,9084,true,6H,0.0,true,Engage,Engage,,9Lcube|8Lcube|8M|7Lcube|6Lcube|5Lcube|3Lcube|2Lcube,3.0,,Engage,Engage,2,,false,false,0.0,0.0,4.0,
651,Suzy,qm27,red,1,8808,false,2H,0.0,false,None,None,,5Lcube|5M|2M|1H,0.0,,Engage,Engage,18,,false,true,0.0,0.0,0.0,Did an ok job of getting around defense
652,Alexander,qm93,blue,3,494,true,1H|2H,0.0,true,None,None,,1Lcube|1M|2Lcone|3Lcube|3M|3H,0.0,Fast and consistent in loading station,None,Park,,,false,false,0.0,0.0,4.0,
653,Owen,qm101,blue,1,857,true,6H,0.0,false,Engage,,,4H|5H|6M|7H|9M|9H,0.0,Fast intake,Engage,Dock,,Fast driving but also quite clumsy,false,true,40.0,3.0,4.0,
654,paul,qm26,blue,3,2992,true,7Lcube|8M,0.0,true,None,,,1M|3Lcone|3M|3H|4Lcube|5H|8M|8M,0.0,,Engage,None,7,,false,false,0.0,0.0,0.0,
655,Nikhil,qm100,red,3,4522,true,3Lcone|2H,0.0,true,None,None,,7Lcube|7M|7H|6M|6H|4H|3H|1H,1.0,Tried shooting into high but went into hybrid. Shooting is inaccurate ,Engage,Engage,,,false,false,0.0,0.0,5.0,
656,Chris,qm98,red,3,3932,true,5H,0.0,true,Engage,Engage,,9Lcube|9M|9H|8H|7Lcube|7M|7H,0.0,,Engage,Engage,10,,false,false,0.0,0.0,0.0,
657,Suzy,qm27,blue,2,3572,true,8M,2.0,true,None,None,,,0.0,,Engage,Engage,36,,false,true,80.0,2.0,0.0,Drivetrain and driver just seem to be one step too late in defense
658,Abhimanyu ,qm27,blue,1,494,true,5H,0.0,false,None,Engage,,3H|4H|6H|7H|8H|9M|9H,0.0,,None,Engage,,,false,false,0.0,0.0,4.0,
659,Ryan Zhao,qm99,blue,3,5274,true,8M,0.0,true,None,None,,1Lcube|1M|2M|3M|7M|9M,0.0,,Engage,Engage,4,,false,false,0.0,0.0,2.0,
660,Owen,qm23,blue,3,1757,true,1H|2M,0.0,false,None,,,2H|3M|3H|4H|5M,0.0,,None,,,,false,true,20.0,2.0,3.0,Solid single sub intake
